# x		y		pair notation
0.852896	0.910919	(0.852896,0.910919)	
0.331034	0.884819	(0.331034,0.884819)	
0.733627	0.739539	(0.733627,0.739539)	
0.888736	0.349809	(0.888736,0.349809)	
0.920923	0.648401	(0.920923,0.648401)	
0.454898	0.960604	(0.454898,0.960604)	
0.0308219	0.1229	(0.030822,0.122900)	
0.0616532	0.36648	(0.061653,0.366480)	
0.724756	0.986741	(0.724756,0.986741)	
0.142004	0.633792	(0.142004,0.633792)	
0.960372	0.688022	(0.960372,0.688022)	
0.580186	0.849341	(0.580186,0.849341)	
0.00183354	0.19285	(0.001834,0.192850)	
0.978987	0.682613	(0.978987,0.682613)	
0.557306	0.908789	(0.557306,0.908789)	
0.620044	0.75663	(0.620044,0.756630)	
0.203288	0.612061	(0.203288,0.612061)	
0.0592065	0.877837	(0.059206,0.877837)	
0.205355	0.347044	(0.205355,0.347044)	
0.888396	0.790391	(0.888396,0.790391)	
0.528048	0.90044	(0.528048,0.900440)	
0.80364	0.259494	(0.803640,0.259494)	
0.771351	0.812435	(0.771351,0.812435)	
0.719687	0.578271	(0.719687,0.578271)	
0.70883	0.200801	(0.708830,0.200801)	
0.566582	0.4245	(0.566582,0.424500)	
0.217778	0.559382	(0.217778,0.559382)	
0.472686	0.774673	(0.472686,0.774673)	
0.572143	0.408478	(0.572143,0.408478)	
0.989905	0.98609	(0.989905,0.986090)	
0.155559	0.370802	(0.155559,0.370802)	
0.636374	0.371588	(0.636374,0.371588)	
0.688383	0.212903	(0.688383,0.212903)	
0.433934	0.570089	(0.433934,0.570089)	
0.546202	0.308893	(0.546202,0.308893)	
0.994706	0.729128	(0.994706,0.729128)	
0.878273	0.172353	(0.878273,0.172353)	
0.583451	0.198393	(0.583451,0.198393)	
0.165774	0.375199	(0.165774,0.375199)	
0.0488556	0.836799	(0.048856,0.836799)	
0.94837	0.681752	(0.948370,0.681752)	
0.504161	0.676629	(0.504161,0.676629)	
0.50272	0.315336	(0.502720,0.315336)	
0.650488	0.0987385	(0.650488,0.098738)	
0.791033	0.327222	(0.791033,0.327222)	
0.00789799	0.650825	(0.007898,0.650825)	
0.477388	0.32818	(0.477388,0.328180)	
0.460702	0.499653	(0.460702,0.499653)	
0.90322	0.786091	(0.903220,0.786091)	
0.174149	0.327012	(0.174149,0.327012)	
0.743162	0.49497	(0.743162,0.494970)	
0.416678	0.352887	(0.416678,0.352887)	
0.453649	0.127384	(0.453649,0.127384)	
0.270968	0.458037	(0.270968,0.458037)	
0.357455	0.330701	(0.357455,0.330701)	
0.861719	0.958058	(0.861719,0.958058)	
0.259317	0.0953342	(0.259317,0.095334)	
0.120109	0.0934784	(0.120109,0.093478)	
0.295362	0.978353	(0.295362,0.978353)	
0.374212	0.402905	(0.374212,0.402905)	
0.420067	0.717262	(0.420067,0.717262)	
0.159211	0.761372	(0.159211,0.761372)	
0.619613	0.215901	(0.619613,0.215901)	
0.617217	0.432471	(0.617217,0.432471)	
0.903843	0.367195	(0.903843,0.367195)	
0.0681433	0.204607	(0.068143,0.204607)	
0.11751	0.626725	(0.117510,0.626725)	
0.722739	0.778478	(0.722739,0.778478)	
0.075441	0.237898	(0.075441,0.237898)	
0.847101	0.530159	(0.847101,0.530159)	
0.868878	0.995949	(0.868878,0.995949)	
0.823395	0.592721	(0.823395,0.592721)	
0.0180538	0.0265214	(0.018054,0.026521)	
0.660821	0.645952	(0.660821,0.645952)	
0.518626	0.238405	(0.518626,0.238405)	
0.349049	0.660543	(0.349049,0.660543)	
0.509564	0.522858	(0.509564,0.522858)	
0.596286	0.157991	(0.596286,0.157991)	
0.99331	0.938333	(0.993310,0.938333)	
0.617141	0.883911	(0.617141,0.883911)	
0.684501	0.704251	(0.684501,0.704251)	
0.720542	0.479497	(0.720542,0.479497)	
0.0231952	0.886584	(0.023195,0.886584)	
0.0628055	0.118365	(0.062805,0.118365)	
0.737777	0.887466	(0.737777,0.887466)	
0.470763	0.764141	(0.470763,0.764141)	
0.109611	0.83802	(0.109611,0.838020)	
0.178514	0.824069	(0.178514,0.824069)	
0.507752	0.465397	(0.507752,0.465397)	
0.460468	0.417072	(0.460468,0.417072)	
0.511974	0.0799485	(0.511974,0.079948)	
0.862855	0.148424	(0.862855,0.148424)	
0.41388	0.765261	(0.413880,0.765261)	
0.243766	0.360271	(0.243766,0.360271)	
0.419663	0.30188	(0.419663,0.301880)	
0.414201	0.99619	(0.414201,0.996190)	
0.0181299	0.604959	(0.018130,0.604959)	
0.443815	0.932895	(0.443815,0.932895)	
0.721022	0.687508	(0.721022,0.687508)	
0.847394	0.362775	(0.847394,0.362775)	
0.429577	0.195597	(0.429577,0.195597)	
0.922144	0.292594	(0.922144,0.292594)	
0.685053	0.111784	(0.685053,0.111784)	
0.560214	0.707332	(0.560214,0.707332)	
0.877996	0.140679	(0.877996,0.140679)	
0.342268	0.450398	(0.342268,0.450398)	
0.430975	0.819066	(0.430975,0.819066)	
0.631278	0.424544	(0.631278,0.424544)	
0.0449883	0.416277	(0.044988,0.416277)	
0.564022	0.619645	(0.564022,0.619645)	
0.276604	0.982787	(0.276604,0.982787)	
0.192136	0.537422	(0.192136,0.537422)	
0.160124	0.381536	(0.160124,0.381536)	
0.794319	0.388477	(0.794319,0.388477)	
0.928601	0.102712	(0.928601,0.102712)	
0.383756	0.578211	(0.383756,0.578211)	
0.444764	0.0651378	(0.444764,0.065138)	
0.315505	0.335819	(0.315505,0.335819)	
0.0059595	0.28279	(0.005959,0.282790)	
0.381159	0.25043	(0.381159,0.250430)	
0.217686	0.200901	(0.217686,0.200901)	
0.914295	0.102351	(0.914295,0.102351)	
0.572657	0.0507613	(0.572657,0.050761)	
0.849906	0.872336	(0.849906,0.872336)	
0.864324	0.744491	(0.864324,0.744491)	
0.842227	0.60082	(0.842227,0.600820)	
0.19623	0.530102	(0.196230,0.530102)	
0.984236	0.790559	(0.984236,0.790559)	
0.915379	0.893232	(0.915379,0.893232)	
0.252869	0.00415585	(0.252869,0.004156)	
0.546094	0.455538	(0.546094,0.455538)	
0.969053	0.922381	(0.969053,0.922381)	
0.680758	0.952319	(0.680758,0.952319)	
0.581512	0.385198	(0.581512,0.385198)	
0.698755	0.735299	(0.698755,0.735299)	
0.306592	0.336121	(0.306592,0.336121)	
0.241232	0.743254	(0.241232,0.743254)	
0.25982	0.398448	(0.259820,0.398448)	
0.12663	0.00641104	(0.126630,0.006411)	
0.953459	0.311299	(0.953459,0.311299)	
0.11292	0.634143	(0.112920,0.634143)	
0.490943	0.192109	(0.490943,0.192109)	
0.813	0.903787	(0.813000,0.903787)	
0.624907	0.633743	(0.624907,0.633743)	
0.568621	0.686491	(0.568621,0.686491)	
0.549844	0.817772	(0.549844,0.817772)	
0.0577263	0.569488	(0.057726,0.569488)	
0.940555	0.975523	(0.940555,0.975523)	
0.425246	0.859461	(0.425246,0.859461)	
0.219097	0.765474	(0.219097,0.765474)	
0.31662	0.265482	(0.316620,0.265482)	
0.309421	0.0855621	(0.309421,0.085562)	
0.0880189	0.690081	(0.088019,0.690081)	
0.522175	0.893438	(0.522175,0.893438)	
0.852	0.821375	(0.852000,0.821375)	
0.582003	0.174032	(0.582003,0.174032)	
0.779823	0.376665	(0.779823,0.376665)	
0.874255	0.944672	(0.874255,0.944672)	
0.0627226	0.047998	(0.062723,0.047998)	
0.533275	0.312071	(0.533275,0.312071)	
0.178018	0.732778	(0.178018,0.732778)	
0.134818	0.0466819	(0.134818,0.046682)	
0.109096	0.178408	(0.109096,0.178408)	
0.182871	0.88814	(0.182871,0.888140)	
0.131243	0.0503418	(0.131243,0.050342)	
0.816847	0.0759455	(0.816847,0.075946)	
0.851364	0.859771	(0.851364,0.859771)	
0.807334	0.163266	(0.807334,0.163266)	
0.735156	0.513029	(0.735156,0.513029)	
0.884156	0.535346	(0.884156,0.535346)	
0.180061	0.21276	(0.180061,0.212760)	
0.254197	0.749669	(0.254197,0.749669)	
0.808784	0.43487	(0.808784,0.434870)	
0.151424	0.640658	(0.151424,0.640658)	
0.532309	0.999507	(0.532309,0.999507)	
0.828813	0.400753	(0.828813,0.400753)	
0.732069	0.264059	(0.732069,0.264059)	
0.290731	0.641254	(0.290731,0.641254)	
0.760248	0.996833	(0.760248,0.996833)	
0.59222	0.845149	(0.592220,0.845149)	
0.680422	0.988209	(0.680422,0.988209)	
0.843934	0.0105657	(0.843934,0.010566)	
0.546078	0.258366	(0.546078,0.258366)	
0.381945	0.523473	(0.381945,0.523473)	
0.523512	0.304853	(0.523512,0.304853)	
0.441958	0.0334231	(0.441958,0.033423)	
0.242768	0.0673415	(0.242768,0.067341)	
0.247575	0.993727	(0.247575,0.993727)	
0.0432403	0.679797	(0.043240,0.679797)	
0.640083	0.490262	(0.640083,0.490262)	
0.360323	0.0312927	(0.360323,0.031293)	
0.279008	0.459691	(0.279008,0.459691)	
0.669776	0.205937	(0.669776,0.205937)	
0.392582	0.592275	(0.392582,0.592275)	
0.914545	0.950487	(0.914545,0.950487)	
0.997716	0.346418	(0.997716,0.346418)	
0.634735	0.996458	(0.634735,0.996458)	
0.210566	0.0569469	(0.210566,0.056947)	
0.508565	0.803895	(0.508565,0.803895)	
0.579971	0.097924	(0.579971,0.097924)	
0.297025	0.698886	(0.297025,0.698886)	
0.473632	0.230005	(0.473632,0.230005)	
0.326987	0.439641	(0.326987,0.439641)	
0.185857	0.404358	(0.185857,0.404358)	
0.409571	0.60022	(0.409571,0.600220)	
0.19895	0.45768	(0.198950,0.457680)	
0.188304	0.331278	(0.188304,0.331278)	
0.57905	0.879448	(0.579050,0.879448)	
0.264098	0.708441	(0.264098,0.708441)	
0.810664	0.492258	(0.810664,0.492258)	
0.423308	0.0669335	(0.423308,0.066934)	
0.0397061	0.80373	(0.039706,0.803730)	
0.97631	0.141965	(0.976310,0.141965)	
0.0979767	0.574272	(0.097977,0.574272)	
0.625562	0.0752385	(0.625562,0.075239)	
0.296445	0.925043	(0.296445,0.925043)	
0.655296	0.136157	(0.655296,0.136157)	
0.602084	0.976274	(0.602084,0.976274)	
0.254537	0.460158	(0.254537,0.460158)	
0.833288	0.465001	(0.833288,0.465001)	
0.838637	0.984801	(0.838637,0.984801)	
0.130088	0.215974	(0.130088,0.215974)	
0.662868	0.71623	(0.662868,0.716230)	
0.463559	0.41864	(0.463559,0.418640)	
0.368686	0.274479	(0.368686,0.274479)	
0.958315	0.850658	(0.958315,0.850658)	
0.366241	0.526395	(0.366241,0.526395)	
0.505118	0.954139	(0.505118,0.954139)	
0.835633	0.841072	(0.835633,0.841072)	
0.557939	0.750114	(0.557939,0.750114)	
0.277729	0.806502	(0.277729,0.806502)	
0.239952	0.220522	(0.239952,0.220522)	
0.819466	0.980165	(0.819466,0.980165)	
0.3526	0.0119276	(0.352600,0.011928)	
0.187999	0.653764	(0.187999,0.653764)	
0.596016	0.153454	(0.596016,0.153454)	
0.425601	0.576909	(0.425601,0.576909)	
0.100683	0.230844	(0.100683,0.230844)	
0.988604	0.880814	(0.988604,0.880814)	
0.150342	0.932724	(0.150342,0.932724)	
0.0278995	0.98594	(0.027899,0.985940)	
0.984218	0.662997	(0.984218,0.662997)	
0.0076442	0.372713	(0.007644,0.372713)	
0.619854	0.589737	(0.619854,0.589737)	
0.708006	0.68823	(0.708006,0.688230)	
0.381818	0.936155	(0.381818,0.936155)	
0.355432	0.591148	(0.355432,0.591148)	
0.979905	0.889316	(0.979905,0.889316)	
0.611374	0.979315	(0.611374,0.979315)	
0.6049	0.348755	(0.604900,0.348755)	
0.362323	0.168243	(0.362323,0.168243)	
0.230491	0.0173349	(0.230491,0.017335)	
0.32803	0.202092	(0.328030,0.202092)	
0.584362	0.473304	(0.584362,0.473304)	
0.0317312	0.681802	(0.031731,0.681802)	
0.61618	0.794191	(0.616180,0.794191)	
0.4501	0.327455	(0.450100,0.327455)	
0.609218	0.733889	(0.609218,0.733889)	
0.928396	0.38448	(0.928396,0.384480)	
0.79821	0.103828	(0.798210,0.103828)	
0.658294	0.0073029	(0.658294,0.007303)	
0.739151	0.862824	(0.739151,0.862824)	
0.0752992	0.871289	(0.075299,0.871289)	
0.0758429	0.979042	(0.075843,0.979042)	
0.0459892	0.577008	(0.045989,0.577008)	
0.439732	0.658117	(0.439732,0.658117)	
0.242199	0.413	(0.242199,0.413000)	
0.258906	0.315966	(0.258906,0.315966)	
0.902276	0.868204	(0.902276,0.868204)	
0.322036	0.261264	(0.322036,0.261264)	
0.474558	0.95744	(0.474558,0.957440)	
0.204643	0.504172	(0.204643,0.504172)	
0.844235	0.107815	(0.844235,0.107815)	
0.607679	0.253977	(0.607679,0.253977)	
0.833725	0.606314	(0.833725,0.606314)	
0.34933	0.353509	(0.349330,0.353509)	
0.013943	0.625519	(0.013943,0.625519)	
0.0857566	0.232824	(0.085757,0.232824)	
0.0975608	0.712124	(0.097561,0.712124)	
0.78877	0.574787	(0.788770,0.574787)	
0.0371357	0.569382	(0.037136,0.569382)	
0.879983	0.162337	(0.879983,0.162337)	
0.605222	0.607914	(0.605222,0.607914)	
0.59166	0.72865	(0.591660,0.728650)	
0.578145	0.338189	(0.578145,0.338189)	
0.30228	0.730023	(0.302280,0.730023)	
0.520705	0.381972	(0.520705,0.381972)	
0.065946	0.995448	(0.065946,0.995448)	
0.619691	0.979045	(0.619691,0.979045)	
0.433366	0.130775	(0.433366,0.130775)	
0.536766	0.0402966	(0.536766,0.040297)	
0.640681	0.338651	(0.640681,0.338651)	
0.0462898	0.370087	(0.046290,0.370087)	
0.841379	0.193582	(0.841379,0.193582)	
0.444172	0.861546	(0.444172,0.861546)	
0.874517	0.635316	(0.874517,0.635316)	
0.71649	0.610717	(0.716490,0.610717)	
0.0263383	0.529992	(0.026338,0.529992)	
0.0508306	0.742357	(0.050831,0.742357)	
0.856858	0.129364	(0.856858,0.129364)	
0.971838	0.675525	(0.971838,0.675525)	
0.761239	0.43166	(0.761239,0.431660)	
0.651125	0.855317	(0.651125,0.855317)	
0.928825	0.126863	(0.928825,0.126863)	
0.449441	0.0531331	(0.449441,0.053133)	
0.489863	0.573411	(0.489863,0.573411)	
0.617882	0.997569	(0.617882,0.997569)	
0.218576	0.197294	(0.218576,0.197294)	
0.140146	0.787464	(0.140146,0.787464)	
0.336863	0.188597	(0.336863,0.188597)	
0.717714	0.594898	(0.717714,0.594898)	
0.959143	0.270694	(0.959143,0.270694)	
0.865861	0.0664933	(0.865861,0.066493)	
0.0874574	0.275115	(0.087457,0.275115)	
0.435034	0.444362	(0.435034,0.444362)	
0.936842	0.927849	(0.936842,0.927849)	
0.737182	0.262318	(0.737182,0.262318)	
0.702071	0.563341	(0.702071,0.563341)	
0.930888	0.927906	(0.930888,0.927906)	
0.704453	0.869146	(0.704453,0.869146)	
0.696462	0.116416	(0.696462,0.116416)	
0.545523	0.431287	(0.545523,0.431287)	
0.259789	0.610079	(0.259789,0.610079)	
0.385714	0.0174464	(0.385714,0.017446)	
0.951665	0.585279	(0.951665,0.585279)	
0.530859	0.68769	(0.530859,0.687690)	
0.121079	0.844883	(0.121079,0.844883)	
0.996356	0.96131	(0.996356,0.961310)	
0.962759	0.714103	(0.962759,0.714103)	
0.804689	0.160301	(0.804689,0.160301)	
0.730911	0.259953	(0.730911,0.259953)	
0.211749	0.477118	(0.211749,0.477118)	
0.655132	0.790052	(0.655132,0.790052)	
0.433914	0.324524	(0.433914,0.324524)	
0.366761	0.76067	(0.366761,0.760670)	
0.422379	0.682139	(0.422379,0.682139)	
0.703441	0.941622	(0.703441,0.941622)	
0.792941	0.786632	(0.792941,0.786632)	
0.758441	0.00248387	(0.758441,0.002484)	
0.735755	0.965286	(0.735755,0.965286)	
0.0544917	0.296916	(0.054492,0.296916)	
0.996056	0.296171	(0.996056,0.296171)	
0.777935	0.116637	(0.777935,0.116637)	
0.306979	0.218304	(0.306979,0.218304)	
0.33923	0.791221	(0.339230,0.791221)	
0.771317	0.103721	(0.771317,0.103721)	
0.814901	0.842629	(0.814901,0.842629)	
0.0101052	0.0473551	(0.010105,0.047355)	
0.461568	0.723008	(0.461568,0.723008)	
0.63039	0.903074	(0.630390,0.903074)	
0.815561	0.120193	(0.815561,0.120193)	
0.998509	0.583432	(0.998509,0.583432)	
0.445757	0.197568	(0.445757,0.197568)	
0.0529676	0.300974	(0.052968,0.300974)	
0.209714	0.624218	(0.209714,0.624218)	
0.144932	0.229774	(0.144932,0.229774)	
0.574193	0.668752	(0.574193,0.668752)	
0.674955	0.742904	(0.674955,0.742904)	
0.853972	0.687954	(0.853972,0.687954)	
0.700439	0.185413	(0.700439,0.185413)	
0.953991	0.891835	(0.953991,0.891835)	
0.146334	0.0900368	(0.146334,0.090037)	
0.678867	0.552999	(0.678867,0.552999)	
0.766447	0.866237	(0.766447,0.866237)	
0.913358	0.73432	(0.913358,0.734320)	
0.407641	0.590285	(0.407641,0.590285)	
0.943296	0.909011	(0.943296,0.909011)	
0.335107	0.408402	(0.335107,0.408402)	
0.0477496	0.456518	(0.047750,0.456518)	
0.623251	0.815507	(0.623251,0.815507)	
0.871856	0.241708	(0.871856,0.241708)	
0.72069	0.283667	(0.720690,0.283667)	
0.310967	0.270048	(0.310967,0.270048)	
0.905165	0.247281	(0.905165,0.247281)	
0.978929	0.594667	(0.978929,0.594667)	
0.178285	0.682203	(0.178285,0.682203)	
0.277828	0.209923	(0.277828,0.209923)	
0.262747	0.585234	(0.262747,0.585234)	
0.567942	0.968586	(0.567942,0.968586)	
0.385979	0.725648	(0.385979,0.725648)	
0.592716	0.614701	(0.592716,0.614701)	
0.921887	0.524804	(0.921887,0.524804)	
0.735076	0.731077	(0.735076,0.731077)	
0.252834	0.761659	(0.252834,0.761659)	
0.662265	0.799189	(0.662265,0.799189)	
0.271308	0.705375	(0.271308,0.705375)	
0.703734	0.0907431	(0.703734,0.090743)	
0.20735	0.960947	(0.207350,0.960947)	
0.850637	0.825501	(0.850637,0.825501)	
0.214234	0.765102	(0.214234,0.765102)	
0.469404	0.901186	(0.469404,0.901186)	
0.719744	0.18873	(0.719744,0.188730)	
0.792291	0.630796	(0.792291,0.630796)	
0.630419	0.955348	(0.630419,0.955348)	
0.544163	0.803771	(0.544163,0.803771)	
0.316256	0.654808	(0.316256,0.654808)	
0.949831	0.153822	(0.949831,0.153822)	
